operating_day,hour_beginning,node,bid_mw,bid_type
2022-02-16,6,INDIANA.HUB,0.5927337801750827,DEC
2022-02-16,6,LOUISIANA.HUB,0.5752759765101157,INC
2022-02-16,6,MICHIGAN.HUB,0.15189210913940343,DEC
2022-02-16,6,TEXAS.HUB,0.28379873966988484,INC
2022-02-16,7,ARKANSAS.HUB,0.23221796298014322,DEC
2022-02-16,7,ILLINOIS.HUB,0.10028315667077027,DEC
2022-02-16,7,INDIANA.HUB,0.19406773006762973,DEC
2022-02-16,7,LOUISIANA.HUB,0.2273574226203913,DEC
2022-02-16,7,MICHIGAN.HUB,0.13436967734655564,DEC
2022-02-16,7,MINN.HUB,0.15526162881812242,INC
2022-02-16,7,MS.HUB,0.16524323778490682,DEC
2022-02-16,8,ARKANSAS.HUB,0.18452156220708674,DEC
2022-02-16,8,ILLINOIS.HUB,1.5005111591353848,INC
2022-02-16,8,INDIANA.HUB,1.433052723393827,INC
2022-02-16,8,LOUISIANA.HUB,3.1970149810440627,INC
2022-02-16,8,MICHIGAN.HUB,2.27911450210536,INC
2022-02-16,8,MINN.HUB,0.37299728961357465,INC
2022-02-16,8,MS.HUB,2.4688546652175605,INC
2022-02-16,8,TEXAS.HUB,0.5390271656704281,INC
2022-02-16,9,ILLINOIS.HUB,1.3560569274250671,INC
2022-02-16,9,INDIANA.HUB,1.7865292727951938,INC
2022-02-16,9,LOUISIANA.HUB,1.4781759217924495,INC
2022-02-16,9,MICHIGAN.HUB,2.4681527429596772,INC
2022-02-16,9,MINN.HUB,0.5302121843054752,INC
2022-02-16,9,MS.HUB,5.782702291937453,INC
2022-02-16,9,TEXAS.HUB,0.5961301449092772,INC
2022-02-16,10,ARKANSAS.HUB,0.24848012657555807,DEC
2022-02-16,10,ILLINOIS.HUB,0.2528787657946184,INC
2022-02-16,10,LOUISIANA.HUB,0.24325763667058642,DEC
2022-02-16,10,MINN.HUB,0.20171977674735447,DEC
2022-02-16,10,MS.HUB,0.44092912948547264,INC
2022-02-16,10,TEXAS.HUB,0.10020939260316976,DEC
2022-02-16,11,INDIANA.HUB,0.10561295804169753,INC
2022-02-16,11,MICHIGAN.HUB,0.1028258907924468,INC
2022-02-16,11,MINN.HUB,0.12330990858692932,INC
2022-02-16,11,MS.HUB,0.17643658677417348,INC
2022-02-16,12,INDIANA.HUB,0.1491707110854936,INC
2022-02-16,12,LOUISIANA.HUB,0.2359206960423728,INC
2022-02-16,12,MICHIGAN.HUB,0.11982742082588364,INC
2022-02-16,12,MINN.HUB,0.4488035178823482,INC
2022-02-16,12,MS.HUB,0.7823520881705057,INC
2022-02-16,13,ARKANSAS.HUB,0.10976577449677133,DEC
2022-02-16,13,ILLINOIS.HUB,0.10628039084187225,INC
2022-02-16,13,INDIANA.HUB,2.142599816513692,INC
2022-02-16,13,LOUISIANA.HUB,0.43326015385809413,INC
2022-02-16,13,MICHIGAN.HUB,0.2574871840903104,INC
2022-02-16,13,MINN.HUB,0.7224501789173929,INC
2022-02-16,13,MS.HUB,0.31346968212038256,INC
2022-02-16,13,TEXAS.HUB,0.19217927417953193,INC
2022-02-16,14,ILLINOIS.HUB,0.3665788339068474,INC
2022-02-16,14,INDIANA.HUB,0.35342473728734375,INC
2022-02-16,14,LOUISIANA.HUB,0.6702939086037119,INC
2022-02-16,14,MICHIGAN.HUB,0.3174996145657471,INC
2022-02-16,14,MINN.HUB,0.3214072313737232,INC
2022-02-16,14,MS.HUB,0.22453614935583857,INC
2022-02-16,15,ARKANSAS.HUB,0.11052713198642333,INC
2022-02-16,15,ILLINOIS.HUB,2.3466298729506923,INC
2022-02-16,15,INDIANA.HUB,2.4270054365313887,INC
2022-02-16,15,LOUISIANA.HUB,4.950172912315138,INC
2022-02-16,15,MICHIGAN.HUB,3.011334117718069,INC
2022-02-16,15,MINN.HUB,1.9677803103628646,INC
2022-02-16,15,MS.HUB,2.39334982324303,INC
2022-02-16,15,TEXAS.HUB,0.3802657716830823,INC
2022-02-16,16,ARKANSAS.HUB,2.2388862786592316,INC
2022-02-16,16,ILLINOIS.HUB,2.968750664718027,INC
2022-02-16,16,INDIANA.HUB,2.9079266975384175,INC
2022-02-16,16,LOUISIANA.HUB,5.801593665868925,INC
2022-02-16,16,MICHIGAN.HUB,3.0479059396587025,INC
2022-02-16,16,MINN.HUB,1.3201505997629743,INC
2022-02-16,16,MS.HUB,5.276634545303748,INC
2022-02-16,16,TEXAS.HUB,1.9812242210646467,INC
2022-02-16,17,ARKANSAS.HUB,0.18091341864393765,INC
2022-02-16,17,ILLINOIS.HUB,0.17797968560929034,DEC
2022-02-16,17,INDIANA.HUB,0.19113346165913184,DEC
2022-02-16,17,MICHIGAN.HUB,0.1986336619740656,INC
2022-02-16,17,MINN.HUB,0.4197100596216935,INC
2022-02-16,17,MS.HUB,0.26160549908548425,INC
2022-02-16,17,TEXAS.HUB,0.2279904851375315,INC
2022-02-16,18,ARKANSAS.HUB,0.20835950397176684,INC
2022-02-16,18,ILLINOIS.HUB,0.33702015867578794,INC
2022-02-16,18,INDIANA.HUB,0.35411995630841325,INC
2022-02-16,18,MICHIGAN.HUB,0.10438775313507086,DEC
2022-02-16,18,MS.HUB,0.217841173591946,INC
2022-02-16,18,TEXAS.HUB,0.1009750708381023,INC
2022-02-16,19,ARKANSAS.HUB,0.21641568157133215,DEC
2022-02-16,19,ILLINOIS.HUB,0.10856565917769888,INC
2022-02-16,19,INDIANA.HUB,0.12970747538770325,INC
2022-02-16,19,MINN.HUB,0.15455516863054344,DEC
2022-02-16,20,LOUISIANA.HUB,0.22329848392609253,DEC
2022-02-16,20,MS.HUB,0.18254714056885962,DEC
2022-02-16,20,TEXAS.HUB,0.12379201346402922,DEC
2022-02-16,21,ARKANSAS.HUB,0.1606970492174446,DEC
2022-02-16,21,INDIANA.HUB,0.22625944149414548,INC
2022-02-16,21,LOUISIANA.HUB,0.21023458980929882,DEC
2022-02-16,21,MICHIGAN.HUB,0.15544869568486722,INC
2022-02-16,21,MINN.HUB,0.3812778705346711,DEC
2022-02-16,21,MS.HUB,0.23898831549988636,DEC
2022-02-16,21,TEXAS.HUB,0.15564433336321254,DEC
2022-02-16,22,ARKANSAS.HUB,0.2317148110501414,INC
2022-02-16,22,ILLINOIS.HUB,0.7222268433334226,INC
2022-02-16,22,INDIANA.HUB,1.866328164911759,INC
2022-02-16,22,LOUISIANA.HUB,0.23315816396415118,DEC
2022-02-16,22,MICHIGAN.HUB,0.2210261705231689,INC
2022-02-16,22,MINN.HUB,0.4649944743567582,INC
2022-02-16,22,MS.HUB,1.2548084968749316,INC
2022-02-16,23,ILLINOIS.HUB,0.4677434364660376,INC
2022-02-16,23,INDIANA.HUB,0.14135669445431648,INC
2022-02-16,23,LOUISIANA.HUB,1.1749040481168214,INC
2022-02-16,23,MICHIGAN.HUB,0.4730861857029086,DEC
2022-02-16,23,MINN.HUB,0.9148308812060131,DEC
2022-02-16,23,MS.HUB,0.12785444172154492,INC
2022-02-16,23,TEXAS.HUB,0.7753803284767965,INC
2022-02-17,0,ILLINOIS.HUB,0.7025790352925494,INC
2022-02-17,0,LOUISIANA.HUB,0.18488960769674123,DEC
2022-02-17,0,MICHIGAN.HUB,0.13502601691614788,DEC
2022-02-17,0,MINN.HUB,0.12406260862808993,DEC
2022-02-17,0,MS.HUB,1.540652604536254,INC
2022-02-17,1,ARKANSAS.HUB,0.1530525191453747,DEC
2022-02-17,1,ILLINOIS.HUB,0.2670717267238245,DEC
2022-02-17,1,INDIANA.HUB,0.4717409462614166,DEC
2022-02-17,1,LOUISIANA.HUB,0.43696519282294355,INC
2022-02-17,1,MINN.HUB,0.33765802187868854,DEC
2022-02-17,1,MS.HUB,0.3972997044728941,INC
2022-02-17,1,TEXAS.HUB,0.3186105146067667,DEC
2022-02-17,2,ARKANSAS.HUB,1.6452604853027233,INC
2022-02-17,2,ILLINOIS.HUB,1.2145123546250027,INC
2022-02-17,2,LOUISIANA.HUB,0.1942374562160844,DEC
2022-02-17,2,MINN.HUB,0.13484605336278657,DEC
2022-02-17,2,MS.HUB,0.3323858122159547,INC
2022-02-17,2,TEXAS.HUB,0.5741782799941592,DEC
2022-02-17,3,ARKANSAS.HUB,1.194727975114076,INC
2022-02-17,3,ILLINOIS.HUB,0.7120177426593799,INC
2022-02-17,3,LOUISIANA.HUB,1.329375863935258,INC
2022-02-17,3,MICHIGAN.HUB,0.10132552269432293,INC
2022-02-17,3,MINN.HUB,1.543621799863979,INC
2022-02-17,3,MS.HUB,1.0490047718025701,INC
2022-02-17,3,TEXAS.HUB,0.12050825275712108,INC
2022-02-17,4,ILLINOIS.HUB,1.086479892343136,INC
2022-02-17,4,LOUISIANA.HUB,0.8811609692294645,INC
2022-02-17,4,MICHIGAN.HUB,0.27408088024410204,DEC
2022-02-17,4,MINN.HUB,0.23566860060579814,DEC
2022-02-17,5,ARKANSAS.HUB,0.11401266182255691,INC
2022-02-17,5,ILLINOIS.HUB,0.3263186326607367,INC
2022-02-17,5,INDIANA.HUB,0.7295705565653615,INC
2022-02-17,5,LOUISIANA.HUB,0.49246763868856336,INC
2022-02-17,5,MICHIGAN.HUB,2.437592174240696,INC
2022-02-17,5,MS.HUB,0.16398418793718217,DEC
2022-02-17,5,TEXAS.HUB,0.1811438318573208,INC
2022-02-17,6,ARKANSAS.HUB,0.23799681029508152,DEC
2022-02-17,6,ILLINOIS.HUB,0.17734609221317954,DEC
2022-02-17,6,INDIANA.HUB,0.3228192672136363,DEC
2022-02-17,6,LOUISIANA.HUB,0.6087338336769764,INC
2022-02-17,6,MICHIGAN.HUB,0.13869222680598908,INC
2022-02-17,6,MS.HUB,0.1646612132578844,INC
2022-02-17,6,TEXAS.HUB,0.10417749030058143,INC
2022-02-17,7,ILLINOIS.HUB,0.13370262754545983,INC
2022-02-17,7,INDIANA.HUB,0.15125628569693353,DEC
2022-02-17,7,LOUISIANA.HUB,0.14404917581612925,DEC
2022-02-17,7,MICHIGAN.HUB,0.12125783755305004,DEC
2022-02-17,7,MINN.HUB,0.6018379546212617,DEC
2022-02-17,7,MS.HUB,0.1495275289126481,DEC
2022-02-17,8,ILLINOIS.HUB,1.3295717030398662,INC
2022-02-17,8,INDIANA.HUB,1.3555797325399483,INC
2022-02-17,8,LOUISIANA.HUB,3.160029043564788,INC
2022-02-17,8,MICHIGAN.HUB,2.2461500640445666,INC
2022-02-17,8,MINN.HUB,0.3917053434699859,INC
2022-02-17,8,MS.HUB,2.3894183578341006,INC
2022-02-17,8,TEXAS.HUB,0.13618306339041147,INC
2022-02-17,9,ARKANSAS.HUB,0.4266037813283882,INC
2022-02-17,9,ILLINOIS.HUB,1.3953364473192518,INC
2022-02-17,9,INDIANA.HUB,1.8718529500195795,INC
2022-02-17,9,LOUISIANA.HUB,1.318538151038518,INC
2022-02-17,9,MICHIGAN.HUB,2.0699161897615856,INC
2022-02-17,9,MINN.HUB,0.8001704043936663,INC
2022-02-17,9,MS.HUB,4.67892642912713,INC
2022-02-17,9,TEXAS.HUB,0.4606640907148475,INC
2022-02-17,10,LOUISIANA.HUB,0.262303150144928,DEC
2022-02-17,10,MICHIGAN.HUB,0.368891757348096,INC
2022-02-17,10,MS.HUB,0.27682548881311725,INC
2022-02-17,10,TEXAS.HUB,0.13938926219848957,INC
2022-02-17,11,ARKANSAS.HUB,0.13493151494945232,DEC
2022-02-17,11,INDIANA.HUB,0.3588045244745831,INC
2022-02-17,11,LOUISIANA.HUB,0.16239125269586485,DEC
2022-02-17,11,MS.HUB,0.2735600549043136,INC
2022-02-17,12,ARKANSAS.HUB,0.2910313298465099,INC
2022-02-17,12,ILLINOIS.HUB,0.17825674476629533,INC
2022-02-17,12,INDIANA.HUB,0.3064903334034216,INC
2022-02-17,12,MICHIGAN.HUB,0.22642627826045583,INC
2022-02-17,12,MS.HUB,0.13889651671195236,DEC
2022-02-17,13,ARKANSAS.HUB,0.2822353483450927,INC
2022-02-17,13,ILLINOIS.HUB,0.1006001797809376,INC
2022-02-17,13,INDIANA.HUB,2.3153486780788435,INC
2022-02-17,13,LOUISIANA.HUB,0.16428843176109578,DEC
2022-02-17,13,MS.HUB,0.9410474371307155,INC
2022-02-17,13,TEXAS.HUB,0.2876038385709365,INC
2022-02-17,14,ILLINOIS.HUB,0.24145581555947188,DEC
2022-02-17,14,INDIANA.HUB,0.6510655152107033,INC
2022-02-17,14,LOUISIANA.HUB,0.8298945446367758,INC
2022-02-17,14,MICHIGAN.HUB,1.136272676701196,INC
2022-02-17,15,ARKANSAS.HUB,0.5378030008299772,DEC
2022-02-17,15,ILLINOIS.HUB,2.4727836653321895,INC
2022-02-17,15,INDIANA.HUB,2.574610605571695,INC
2022-02-17,15,LOUISIANA.HUB,3.9329423755754265,INC
2022-02-17,15,MICHIGAN.HUB,3.113720300027285,INC
2022-02-17,15,MINN.HUB,1.7442903404013033,INC
2022-02-17,15,MS.HUB,2.5122358656403567,INC
2022-02-17,15,TEXAS.HUB,0.6813437979301658,INC
2022-02-17,16,ARKANSAS.HUB,2.2887590279263037,INC
2022-02-17,16,ILLINOIS.HUB,2.8609208043257994,INC
2022-02-17,16,INDIANA.HUB,2.6388313551079055,INC
2022-02-17,16,LOUISIANA.HUB,6.123135520688824,INC
2022-02-17,16,MICHIGAN.HUB,3.045815127750304,INC
2022-02-17,16,MINN.HUB,1.4289659343877341,INC
2022-02-17,16,MS.HUB,5.640220106383596,INC
2022-02-17,16,TEXAS.HUB,1.7370818107565582,INC
2022-02-17,17,ARKANSAS.HUB,0.28890603103033363,INC
2022-02-17,17,ILLINOIS.HUB,0.28474505759603536,INC
2022-02-17,17,LOUISIANA.HUB,0.20886352177624715,DEC
2022-02-17,17,MICHIGAN.HUB,0.28164531893463807,INC
2022-02-17,17,MINN.HUB,0.2649919410012812,INC
2022-02-17,17,MS.HUB,0.3997965528558084,INC
2022-02-17,18,ARKANSAS.HUB,0.158211313067181,INC
2022-02-17,18,ILLINOIS.HUB,0.11627909369877071,INC
2022-02-17,18,LOUISIANA.HUB,0.20487334726066592,INC
2022-02-17,18,MINN.HUB,0.10783248546815571,INC
2022-02-17,18,MS.HUB,0.29966407785533583,INC
2022-02-17,18,TEXAS.HUB,0.10073436395796417,INC
2022-02-17,19,TEXAS.HUB,0.1960742120810623,DEC
2022-02-17,20,ARKANSAS.HUB,0.13986729606172926,DEC
2022-02-17,20,INDIANA.HUB,0.1223909361869937,INC
2022-02-17,20,LOUISIANA.HUB,0.16495963580930545,DEC
2022-02-17,20,MINN.HUB,0.2769679611929753,DEC
2022-02-17,20,MS.HUB,0.1634397677653882,DEC
2022-02-17,20,TEXAS.HUB,0.16320538030113332,DEC
2022-02-17,21,ARKANSAS.HUB,0.21083352243279568,DEC
2022-02-17,21,ILLINOIS.HUB,0.27513427447649225,DEC
2022-02-17,21,INDIANA.HUB,0.20119839091453015,INC
2022-02-17,21,LOUISIANA.HUB,0.195337208823654,DEC
2022-02-17,21,MICHIGAN.HUB,0.20912519180562641,INC
2022-02-17,21,MINN.HUB,0.2886337667492768,DEC
2022-02-17,21,MS.HUB,0.24592557362321332,DEC
2022-02-17,21,TEXAS.HUB,0.10351420314886212,DEC
2022-02-17,22,ILLINOIS.HUB,0.27115528596163263,INC
2022-02-17,22,INDIANA.HUB,0.1646221925488761,INC
2022-02-17,22,LOUISIANA.HUB,0.5188597995016044,INC
2022-02-17,22,MICHIGAN.HUB,0.15978990429571555,INC
2022-02-17,22,MINN.HUB,0.29591475308270776,INC
2022-02-17,22,MS.HUB,2.4441926929022597,INC
2022-02-17,22,TEXAS.HUB,0.13987282378366495,INC
2022-02-17,23,ARKANSAS.HUB,0.5197723232830179,INC
2022-02-17,23,ILLINOIS.HUB,0.5016733016797925,INC
2022-02-17,23,INDIANA.HUB,0.3041617494521212,DEC
2022-02-17,23,LOUISIANA.HUB,0.8053679775311248,INC
2022-02-17,23,MINN.HUB,0.7054684763849934,DEC
2022-02-17,23,MS.HUB,0.35263163478648296,DEC
2022-02-18,0,ILLINOIS.HUB,0.1631666790118624,DEC
2022-02-18,0,INDIANA.HUB,0.1172683341289498,INC
2022-02-18,0,LOUISIANA.HUB,0.412828653287523,INC
2022-02-18,0,MICHIGAN.HUB,0.46039702406397726,INC
2022-02-18,0,MS.HUB,0.2819748373181986,INC
2022-02-18,0,TEXAS.HUB,0.4928234458404018,INC
2022-02-18,1,ARKANSAS.HUB,0.4755211645296203,INC
2022-02-18,1,ILLINOIS.HUB,0.436867511998079,DEC
2022-02-18,1,LOUISIANA.HUB,0.13928377354192362,INC
2022-02-18,1,MICHIGAN.HUB,0.4858935358455654,INC
2022-02-18,1,MINN.HUB,0.24088329591020777,INC
2022-02-18,1,MS.HUB,0.2688219591945662,INC
2022-02-18,1,TEXAS.HUB,0.2651942914157585,DEC
2022-02-18,2,ILLINOIS.HUB,0.6816761983125008,INC
2022-02-18,2,INDIANA.HUB,1.4257801512910853,DEC
2022-02-18,2,LOUISIANA.HUB,0.9106109624165823,DEC
2022-02-18,2,MS.HUB,0.9493607928703717,DEC
2022-02-18,2,TEXAS.HUB,0.5983042516445549,DEC
2022-02-18,3,ARKANSAS.HUB,0.9601939607701514,INC
2022-02-18,3,INDIANA.HUB,0.2852342569638128,INC
2022-02-18,3,LOUISIANA.HUB,0.8982327104870134,INC
2022-02-18,3,MICHIGAN.HUB,4.520562967267983,INC
2022-02-18,3,MINN.HUB,0.805174988393724,INC
2022-02-18,3,MS.HUB,0.21858127752827966,DEC
2022-02-18,3,TEXAS.HUB,0.10507621305053103,INC
2022-02-18,4,ILLINOIS.HUB,0.9213266020233746,INC
2022-02-18,4,LOUISIANA.HUB,0.4471386419340579,INC
2022-02-18,4,MICHIGAN.HUB,0.36022130162959004,INC
2022-02-18,4,MS.HUB,0.4254196474208014,INC
2022-02-18,4,TEXAS.HUB,0.2789845784239203,DEC
2022-02-18,5,ILLINOIS.HUB,0.39985495775879926,INC
2022-02-18,5,INDIANA.HUB,0.31316831281017055,INC
2022-02-18,5,LOUISIANA.HUB,0.45514320821124704,INC
2022-02-18,5,MICHIGAN.HUB,3.181059280542106,INC
2022-02-18,5,MINN.HUB,0.1602216416257546,DEC
2022-02-18,5,MS.HUB,0.21607272337208985,INC
2022-02-18,6,ARKANSAS.HUB,0.11687524153111933,INC
2022-02-18,6,ILLINOIS.HUB,0.18712976385742283,INC
2022-02-18,6,INDIANA.HUB,0.6474050097666787,DEC
2022-02-18,6,LOUISIANA.HUB,0.5525592269956345,INC
2022-02-18,6,MICHIGAN.HUB,0.7221301628759856,DEC
2022-02-18,6,MS.HUB,0.5609975147190034,INC
2022-02-18,6,TEXAS.HUB,0.10442359229710617,DEC
2022-02-18,7,ARKANSAS.HUB,0.1759874972449027,DEC
2022-02-18,7,ILLINOIS.HUB,0.14801414817975495,INC
2022-02-18,7,INDIANA.HUB,0.1668664908214072,DEC
2022-02-18,7,LOUISIANA.HUB,0.11363978879131337,DEC
2022-02-18,7,MICHIGAN.HUB,0.4549028712953253,DEC
2022-02-18,7,MINN.HUB,0.25042726148469985,DEC
2022-02-18,8,ILLINOIS.HUB,1.2800948649016808,INC
2022-02-18,8,INDIANA.HUB,1.3765346862211516,INC
2022-02-18,8,LOUISIANA.HUB,2.8395535674987804,INC
2022-02-18,8,MICHIGAN.HUB,1.820810483957538,INC
2022-02-18,8,MS.HUB,2.3690053209410444,INC
2022-02-18,8,TEXAS.HUB,0.20667147468010277,INC
2022-02-18,9,ARKANSAS.HUB,0.29709237046282777,INC
2022-02-18,9,ILLINOIS.HUB,1.5944788465372712,INC
2022-02-18,9,INDIANA.HUB,2.1470456422578135,INC
2022-02-18,9,LOUISIANA.HUB,1.3194183502003518,INC
2022-02-18,9,MICHIGAN.HUB,2.0325688776690276,INC
2022-02-18,9,MINN.HUB,1.002822077196255,INC
2022-02-18,9,MS.HUB,3.5008694425010507,INC
2022-02-18,9,TEXAS.HUB,0.6620820462745975,INC
2022-02-18,10,INDIANA.HUB,0.26034079603454446,INC
2022-02-18,10,MINN.HUB,0.2265380980188867,DEC
2022-02-18,10,MS.HUB,0.4689225192564085,INC
2022-02-18,11,ILLINOIS.HUB,0.19519320458152933,INC
2022-02-18,11,LOUISIANA.HUB,0.155441678710306,DEC
2022-02-18,11,MICHIGAN.HUB,0.2580624506247067,INC
2022-02-18,11,MINN.HUB,0.23438100548906746,INC
2022-02-18,11,TEXAS.HUB,0.11124908783868342,DEC
2022-02-18,12,ILLINOIS.HUB,0.20045718196693543,INC
2022-02-18,12,LOUISIANA.HUB,0.32206598460172536,INC
2022-02-18,12,MICHIGAN.HUB,0.1283988951519151,INC
2022-02-18,12,MINN.HUB,0.21746039134664935,INC
2022-02-18,12,MS.HUB,0.16922415349417366,DEC
2022-02-18,13,ARKANSAS.HUB,0.4118042516814677,INC
2022-02-18,13,ILLINOIS.HUB,0.7155896150753455,INC
2022-02-18,13,INDIANA.HUB,2.054026260393204,INC
2022-02-18,13,LOUISIANA.HUB,0.10103157613101732,INC
2022-02-18,13,MS.HUB,0.31187466202709024,INC
2022-02-18,14,INDIANA.HUB,0.8651510467969732,INC
2022-02-18,14,MICHIGAN.HUB,0.31821107089228384,INC
2022-02-18,14,MINN.HUB,0.42219791696189685,INC
2022-02-18,14,MS.HUB,0.4095702467563479,INC
2022-02-18,15,ARKANSAS.HUB,0.36626144920929465,DEC
2022-02-18,15,ILLINOIS.HUB,2.4513934072676644,INC
2022-02-18,15,INDIANA.HUB,2.4831483567495685,INC
2022-02-18,15,LOUISIANA.HUB,2.8009826944431637,INC
2022-02-18,15,MICHIGAN.HUB,3.15074630521838,INC
2022-02-18,15,MINN.HUB,1.27641311005996,INC
2022-02-18,15,MS.HUB,2.4654838212510084,INC
2022-02-18,15,TEXAS.HUB,0.49615806458900713,INC
2022-02-18,16,ARKANSAS.HUB,1.8696416234538782,INC
2022-02-18,16,ILLINOIS.HUB,2.3303741718233013,INC
2022-02-18,16,INDIANA.HUB,2.148099865832522,INC
2022-02-18,16,LOUISIANA.HUB,7.763494608786444,INC
2022-02-18,16,MICHIGAN.HUB,2.5821791935442913,INC
2022-02-18,16,MINN.HUB,2.036991245842796,INC
2022-02-18,16,MS.HUB,4.916245387057846,INC
2022-02-18,16,TEXAS.HUB,1.9667469907349002,INC
2022-02-18,17,ILLINOIS.HUB,0.15891312585885897,DEC
2022-02-18,17,LOUISIANA.HUB,0.18339876967857843,DEC
2022-02-18,17,MICHIGAN.HUB,0.32528895157535476,INC
2022-02-18,18,INDIANA.HUB,0.10287219189200553,INC
2022-02-18,18,MICHIGAN.HUB,0.1586108914283561,INC
2022-02-18,18,MINN.HUB,0.16868504434769876,INC
2022-02-18,18,MS.HUB,0.13989027096191425,INC
2022-02-18,19,ARKANSAS.HUB,0.12899688475344018,DEC
2022-02-18,19,ILLINOIS.HUB,0.2643448100448498,INC
2022-02-18,19,INDIANA.HUB,0.20675895425546686,INC
2022-02-18,19,LOUISIANA.HUB,0.16916515187565045,DEC
2022-02-18,19,MICHIGAN.HUB,0.14205020820546566,INC
2022-02-18,19,MINN.HUB,0.12983411034717235,DEC
2022-02-18,19,TEXAS.HUB,0.21343136138716837,DEC
2022-02-18,20,ARKANSAS.HUB,0.13235915153052932,DEC
2022-02-18,20,ILLINOIS.HUB,0.16663750801653396,DEC
2022-02-18,20,INDIANA.HUB,0.1936944324096963,INC
2022-02-18,20,LOUISIANA.HUB,0.19224625276773888,DEC
2022-02-18,20,MINN.HUB,0.202783146374894,DEC
2022-02-18,20,MS.HUB,0.1984871788156835,DEC
2022-02-18,20,TEXAS.HUB,0.1330400292167023,DEC
2022-02-18,21,ARKANSAS.HUB,0.14281112691304998,DEC
2022-02-18,21,ILLINOIS.HUB,0.1125925447003823,INC
2022-02-18,21,LOUISIANA.HUB,0.10696784897212802,DEC
2022-02-18,21,MINN.HUB,0.18266416327197177,DEC
2022-02-18,21,MS.HUB,0.16743114404632878,DEC
2022-02-18,21,TEXAS.HUB,0.1523462861862868,DEC
2022-02-18,22,ARKANSAS.HUB,0.27481344962798043,INC
2022-02-18,22,INDIANA.HUB,0.7723363707635403,INC
2022-02-18,22,LOUISIANA.HUB,2.4428656604861203,INC
2022-02-18,22,MICHIGAN.HUB,0.25805748988337895,INC
2022-02-18,22,MINN.HUB,0.4625126805963069,INC
2022-02-18,22,MS.HUB,1.6788743882660468,INC
2022-02-18,22,TEXAS.HUB,0.26492036604660174,INC
2022-02-18,23,ARKANSAS.HUB,1.2447429843760311,INC
2022-02-18,23,ILLINOIS.HUB,0.4807649191654503,INC
2022-02-18,23,INDIANA.HUB,0.28152812869665955,DEC
2022-02-18,23,LOUISIANA.HUB,0.9972482066718643,INC
2022-02-18,23,MICHIGAN.HUB,0.5094316913127829,DEC
2022-02-18,23,MINN.HUB,0.17392573286730187,DEC
2022-02-18,23,MS.HUB,0.17146753937434517,INC
2022-02-18,23,TEXAS.HUB,0.44654702302121024,INC
2022-02-19,0,ILLINOIS.HUB,0.35289546570065405,INC
2022-02-19,0,INDIANA.HUB,0.27989479314433957,DEC
2022-02-19,0,LOUISIANA.HUB,0.36119181985235016,INC
2022-02-19,0,MICHIGAN.HUB,0.16224908244440372,INC
2022-02-19,0,MINN.HUB,0.22653695105488617,DEC
2022-02-19,0,MS.HUB,0.17196135044320807,DEC
2022-02-19,0,TEXAS.HUB,0.14344188456864473,INC
2022-02-19,1,LOUISIANA.HUB,0.11969689453111829,DEC
2022-02-19,1,MINN.HUB,0.21819407707012073,DEC
2022-02-19,1,MS.HUB,0.5365070853403859,INC
2022-02-19,1,TEXAS.HUB,0.8656209021904384,DEC
2022-02-19,2,ARKANSAS.HUB,0.10342375283545481,INC
2022-02-19,2,ILLINOIS.HUB,1.4610606770999115,INC
2022-02-19,2,LOUISIANA.HUB,0.1048578979310356,INC
2022-02-19,2,MICHIGAN.HUB,0.3691219197010268,DEC
2022-02-19,2,MINN.HUB,0.31339358640632353,INC
2022-02-19,2,MS.HUB,0.3417994844302838,INC
2022-02-19,2,TEXAS.HUB,0.5265982057607896,DEC
2022-02-19,3,ARKANSAS.HUB,1.3063211568208677,INC
2022-02-19,3,ILLINOIS.HUB,0.12983552920110258,DEC
2022-02-19,3,INDIANA.HUB,0.2924882689178647,DEC
2022-02-19,3,LOUISIANA.HUB,1.4971841685136216,INC
2022-02-19,3,MICHIGAN.HUB,0.13758448294077652,DEC
2022-02-19,3,MINN.HUB,1.9554230894420117,INC
2022-02-19,3,MS.HUB,1.0383271547264243,INC
2022-02-19,3,TEXAS.HUB,0.14318002892661782,INC
2022-02-19,4,ILLINOIS.HUB,1.2537871523641173,INC
2022-02-19,4,LOUISIANA.HUB,0.3299294766678695,DEC
2022-02-19,4,MICHIGAN.HUB,0.12923399458620383,DEC
2022-02-19,4,MINN.HUB,0.6300871098888312,DEC
2022-02-19,4,MS.HUB,1.3944715384562716,INC
2022-02-19,5,ARKANSAS.HUB,0.2392915756036741,INC
2022-02-19,5,ILLINOIS.HUB,0.4854149319985841,INC
2022-02-19,5,INDIANA.HUB,0.7558049321070313,INC
2022-02-19,5,LOUISIANA.HUB,0.3806347085836363,INC
2022-02-19,5,MICHIGAN.HUB,2.7241316893229284,INC
2022-02-19,5,MS.HUB,0.3043871442676292,INC
2022-02-19,6,ARKANSAS.HUB,0.10321212114105106,DEC
2022-02-19,6,ILLINOIS.HUB,0.25383146732578804,DEC
2022-02-19,6,INDIANA.HUB,0.3907968826051972,DEC
2022-02-19,6,LOUISIANA.HUB,0.7122937726479727,INC
2022-02-19,6,MINN.HUB,0.36317218534575885,INC
2022-02-19,7,ILLINOIS.HUB,0.12806886545816548,INC
2022-02-19,7,INDIANA.HUB,0.2318941582514045,DEC
2022-02-19,7,LOUISIANA.HUB,0.14458819736944079,INC
